env,episode,model,success,steps,reward,buffer_size,history_window,tokens,time
MiniGrid-LavaGapS7-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.431292057037354
MiniGrid-LavaGapS7-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.448070526123047
MiniGrid-LavaGapS7-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.434462547302246
MiniGrid-LavaGapS7-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.49562668800354
MiniGrid-LavaGapS7-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.507803916931152
MiniGrid-LavaGapS7-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.473902463912964
MiniGrid-LavaGapS7-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.449352264404297
MiniGrid-LavaGapS7-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,258,20.577106475830078
MiniGrid-LavaGapS7-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,290,21.64368438720703
MiniGrid-LavaGapS7-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,300,22.04610300064087
MiniGrid-LavaGapS7-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,282,21.37032961845398
MiniGrid-LavaGapS7-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,300,21.96062397956848
MiniGrid-LavaGapS7-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,271,21.047378540039062
MiniGrid-LavaGapS7-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,255,20.556973934173584
MiniGrid-LavaGapS7-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,271,21.11267638206482
MiniGrid-LavaGapS7-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,300,22.002573251724243
MiniGrid-LavaGapS7-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,300,22.08408832550049
MiniGrid-LavaGapS7-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.40778112411499
MiniGrid-LavaGapS7-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.458232879638672
MiniGrid-LavaGapS7-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.473898649215698
MiniGrid-LavaGapS7-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.440780878067017
MiniGrid-LavaGapS7-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.381600856781006
MiniGrid-LavaGapS7-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.457900762557983
MiniGrid-LavaGapS7-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.352654933929443
MiniGrid-LavaGapS7-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.344516515731812
MiniGrid-LavaGapS7-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.401498317718506
MiniGrid-LavaGapS7-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,300,9.44982099533081
MiniGrid-LavaGapS7-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.416303157806396
MiniGrid-LavaGapS7-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.367439985275269
MiniGrid-LavaGapS7-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.377495765686035
MiniGrid-LavaGapS7-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.358680009841919
MiniGrid-LavaGapS7-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.4054434299469
MiniGrid-LavaGapS7-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.416762351989746
MiniGrid-LavaGapS7-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.437182664871216
MiniGrid-LavaGapS7-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.441987991333008
MiniGrid-LavaGapS7-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.397617816925049
MiniGrid-LavaGapS7-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.430124998092651
MiniGrid-BlockedUnlockPickup-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,295,22.35890555381775
MiniGrid-BlockedUnlockPickup-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,272,21.644882440567017
MiniGrid-BlockedUnlockPickup-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,230,20.527238845825195
MiniGrid-BlockedUnlockPickup-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,266,21.52353024482727
MiniGrid-BlockedUnlockPickup-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,224,20.506322622299194
MiniGrid-BlockedUnlockPickup-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,262,21.602696657180786
MiniGrid-BlockedUnlockPickup-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,236,20.58264398574829
MiniGrid-BlockedUnlockPickup-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,254,21.72590970993042
MiniGrid-BlockedUnlockPickup-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,278,22.148166179656982
MiniGrid-BlockedUnlockPickup-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,229,20.86367130279541
MiniGrid-BlockedUnlockPickup-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,300,9.530561447143555
MiniGrid-BlockedUnlockPickup-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,270,8.54198169708252
MiniGrid-BlockedUnlockPickup-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,289,9.129173517227173
MiniGrid-BlockedUnlockPickup-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,257,8.089573621749878
MiniGrid-BlockedUnlockPickup-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,260,8.23221492767334
MiniGrid-BlockedUnlockPickup-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,277,8.66179084777832
MiniGrid-BlockedUnlockPickup-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,299,9.311448812484741
MiniGrid-BlockedUnlockPickup-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,257,8.076215744018555
MiniGrid-BlockedUnlockPickup-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,266,8.401670932769775
MiniGrid-BlockedUnlockPickup-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,261,8.283262014389038
MiniGrid-BlockedUnlockPickup-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.445062398910522
MiniGrid-BlockedUnlockPickup-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,280,8.803550481796265
MiniGrid-BlockedUnlockPickup-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,267,8.40810489654541
MiniGrid-BlockedUnlockPickup-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,275,8.72550344467163
MiniGrid-BlockedUnlockPickup-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,261,8.324202299118042
MiniGrid-BlockedUnlockPickup-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,292,9.247110366821289
MiniGrid-BlockedUnlockPickup-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,289,9.11740517616272
MiniGrid-BlockedUnlockPickup-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,277,8.726640224456787
MiniGrid-BlockedUnlockPickup-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,273,8.567943572998047
MiniGrid-BlockedUnlockPickup-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,296,9.297562837600708
MiniGrid-BlockedUnlockPickup-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,204,19.973299264907837
MiniGrid-BlockedUnlockPickup-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,208,20.153916597366333
MiniGrid-BlockedUnlockPickup-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,202,20.22681212425232
MiniGrid-BlockedUnlockPickup-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,213,19.660948038101196
MiniGrid-BlockedUnlockPickup-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,203,20.047274589538574
MiniGrid-BlockedUnlockPickup-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,204,20.11981725692749
MiniGrid-BlockedUnlockPickup-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,204,19.58101797103882
MiniGrid-BlockedUnlockPickup-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,205,20.200772523880005
MiniGrid-BlockedUnlockPickup-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,201,20.196881532669067
MiniGrid-BlockedUnlockPickup-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,210,20.31832718849182
MiniGrid-BlockedUnlockPickup-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,244,7.779381036758423
MiniGrid-BlockedUnlockPickup-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,214,6.834102630615234
MiniGrid-BlockedUnlockPickup-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,218,6.9116737842559814
MiniGrid-BlockedUnlockPickup-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,229,7.2416486740112305
MiniGrid-BlockedUnlockPickup-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,243,7.662595748901367
MiniGrid-BlockedUnlockPickup-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,230,7.285541772842407
MiniGrid-BlockedUnlockPickup-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,246,7.760290861129761
MiniGrid-BlockedUnlockPickup-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,242,7.6710662841796875
MiniGrid-BlockedUnlockPickup-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,229,7.241165637969971
MiniGrid-BlockedUnlockPickup-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,249,7.93312931060791
MiniGrid-BlockedUnlockPickup-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,237,7.618753910064697
MiniGrid-BlockedUnlockPickup-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,233,7.520526647567749
MiniGrid-BlockedUnlockPickup-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,228,7.31062388420105
MiniGrid-BlockedUnlockPickup-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,239,7.600367546081543
MiniGrid-BlockedUnlockPickup-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,243,7.732386827468872
MiniGrid-BlockedUnlockPickup-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,242,7.691792011260986
MiniGrid-BlockedUnlockPickup-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,247,7.865825414657593
MiniGrid-BlockedUnlockPickup-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,252,8.015348434448242
MiniGrid-BlockedUnlockPickup-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,252,8.030594110488892
MiniGrid-BlockedUnlockPickup-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,250,7.956705093383789
MiniGrid-DoorKey-5x5-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,250,16.46427607536316
MiniGrid-DoorKey-5x5-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,210,15.282142400741577
MiniGrid-DoorKey-5x5-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,207,15.109971761703491
MiniGrid-DoorKey-5x5-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,207,15.153645992279053
MiniGrid-DoorKey-5x5-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,207,15.147269487380981
MiniGrid-DoorKey-5x5-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,245,16.437679052352905
MiniGrid-DoorKey-5x5-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,213,15.36115312576294
MiniGrid-DoorKey-5x5-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,253,16.559287548065186
MiniGrid-DoorKey-5x5-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,214,15.27920651435852
MiniGrid-DoorKey-5x5-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,214,15.51338243484497
MiniGrid-DoorKey-5x5-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,288,9.143598318099976
MiniGrid-DoorKey-5x5-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,300,9.508511304855347
MiniGrid-DoorKey-5x5-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,291,9.207008838653564
MiniGrid-DoorKey-5x5-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,289,9.050112247467041
MiniGrid-DoorKey-5x5-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,284,9.016414165496826
MiniGrid-DoorKey-5x5-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,300,9.418665170669556
MiniGrid-DoorKey-5x5-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,282,8.873816967010498
MiniGrid-DoorKey-5x5-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,296,9.346852540969849
MiniGrid-DoorKey-5x5-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,293,9.227951288223267
MiniGrid-DoorKey-5x5-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,292,9.182548522949219
MiniGrid-DoorKey-5x5-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,260,8.23824167251587
MiniGrid-DoorKey-5x5-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.40655517578125
MiniGrid-DoorKey-5x5-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,284,8.980555534362793
MiniGrid-DoorKey-5x5-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,283,8.86746859550476
MiniGrid-DoorKey-5x5-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,267,8.508191585540771
MiniGrid-DoorKey-5x5-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.472100973129272
MiniGrid-DoorKey-5x5-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,273,8.659877061843872
MiniGrid-DoorKey-5x5-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,292,9.246836185455322
MiniGrid-DoorKey-5x5-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,279,8.795665979385376
MiniGrid-DoorKey-5x5-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,293,9.271817445755005
MiniGrid-DoorKey-5x5-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,201,14.900977373123169
MiniGrid-DoorKey-5x5-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,206,15.704923868179321
MiniGrid-DoorKey-5x5-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,205,15.899605751037598
MiniGrid-DoorKey-5x5-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,203,14.914418458938599
MiniGrid-DoorKey-5x5-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,205,15.741800308227539
MiniGrid-DoorKey-5x5-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,207,15.88250470161438
MiniGrid-DoorKey-5x5-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,204,15.058889389038086
MiniGrid-DoorKey-5x5-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,208,15.015557050704956
MiniGrid-DoorKey-5x5-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,205,15.036004304885864
MiniGrid-DoorKey-5x5-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,205,15.901319742202759
MiniGrid-DoorKey-5x5-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,200,6.304853677749634
MiniGrid-DoorKey-5x5-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,275,8.62508511543274
MiniGrid-DoorKey-5x5-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,269,8.434289932250977
MiniGrid-DoorKey-5x5-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,203,6.409423351287842
MiniGrid-DoorKey-5x5-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,261,8.171516418457031
MiniGrid-DoorKey-5x5-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,277,8.679108381271362
MiniGrid-DoorKey-5x5-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,201,6.3712592124938965
MiniGrid-DoorKey-5x5-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,203,6.4674072265625
MiniGrid-DoorKey-5x5-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,201,6.376899242401123
MiniGrid-DoorKey-5x5-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,261,8.274407148361206
MiniGrid-DoorKey-5x5-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,200,6.37783408164978
MiniGrid-DoorKey-5x5-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,276,8.65779423713684
MiniGrid-DoorKey-5x5-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,279,8.740883111953735
MiniGrid-DoorKey-5x5-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,203,6.410640478134155
MiniGrid-DoorKey-5x5-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,271,8.505605459213257
MiniGrid-DoorKey-5x5-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,277,8.765621185302734
MiniGrid-DoorKey-5x5-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,201,6.4562578201293945
MiniGrid-DoorKey-5x5-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,201,6.49219012260437
MiniGrid-DoorKey-5x5-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,201,6.472408294677734
MiniGrid-DoorKey-5x5-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,274,8.787412405014038
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-3B-Instruct,True,38,0.86640625,2,0,84,2.9971816539764404
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,0,52,1.6931867599487305
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,0,52,1.6936070919036865
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-3B-Instruct,True,26,0.90859375,2,0,58,1.906552791595459
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-3B-Instruct,True,37,0.869921875,2,0,81,2.8373475074768066
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-3B-Instruct,True,38,0.86640625,2,0,84,2.9588537216186523
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-3B-Instruct,True,38,0.86640625,2,0,84,2.959402322769165
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-3B-Instruct,True,25,0.912109375,2,0,55,1.803330421447754
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-3B-Instruct,True,26,0.90859375,2,0,58,1.914999008178711
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-3B-Instruct,True,38,0.86640625,2,0,84,2.9607017040252686
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.6534841060638428
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.658506155014038
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.654212474822998
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.6590468883514404
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.63734769821167
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.632521390914917
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.6287178993225098
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.6325492858886719
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.6431646347045898
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,1,52,1.6418516635894775
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6458332538604736
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6515188217163086
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6602892875671387
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.654419183731079
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6619184017181396
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6559619903564453
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6582598686218262
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6717548370361328
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.670656442642212
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,2,2,52,1.6710240840911865
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-3B-Instruct,True,37,0.869921875,3,0,81,2.8445534706115723
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-3B-Instruct,True,24,0.915625,3,0,52,1.699862003326416
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-3B-Instruct,True,38,0.86640625,3,0,84,2.9612934589385986
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-3B-Instruct,True,38,0.86640625,3,0,84,2.9571516513824463
